iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
THA,Asia,Thailand,3/26/2020,1045,111,110.429,4,0,0.429,14.939,1.587,1.579,0.057,0,0.006,1.65,,,,,,,,,3358,50330,0.72,0.048,2407,0.034,0.0459,21.8,tests performed,,,,,,,,,,,,,,68.06,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,3/27/2020,1136,91,116.286,5,1,0.571,16.24,1.301,1.662,0.071,0.014,0.008,1.55,,,,,,,,,3429,53759,0.769,0.049,2595,0.037,0.0448,22.3,tests performed,,,,,,,,,,,,,,68.06,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,3/28/2020,1245,109,119.143,6,1,0.714,17.798,1.558,1.703,0.086,0.014,0.01,1.47,,,,,,,,,2627,56386,0.806,0.038,2732,0.039,0.0436,22.9,tests performed,,,,,,,,,,,,,,68.06,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,3/29/2020,1388,143,112.714,7,1,0.857,19.843,2.044,1.611,0.1,0.014,0.012,1.4,,,,,,,,,2251,58637,0.838,0.032,2760,0.039,0.0408,24.5,tests performed,,,,,,,,,,,,,,68.06,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,3/30/2020,1524,136,114.714,9,2,1.143,21.787,1.944,1.64,0.129,0.029,0.016,1.34,,,,,,,,,2320,60957,0.871,0.033,2753,0.039,0.0417,24,tests performed,,,,,,,,,,,,,,68.06,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,3/31/2020,1651,127,117.714,10,1,0.857,23.602,1.816,1.683,0.143,0.014,0.012,1.27,,,,,,,,,2506,63463,0.907,0.036,2773,0.04,0.0425,23.6,tests performed,,,,,,,,,,,,,,68.06,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,5278,4.19,6.76,75.45298524
THA,Asia,Thailand,4/1/2020,1771,120,119.571,12,2,1.143,25.318,1.715,1.709,0.172,0.029,0.016,1.18,,,,,,,,,2777,66240,0.947,0.04,2753,0.039,0.0434,23,tests performed,,,,,,,,,,,,,,68.06,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/2/2020,1875,104,118.571,15,3,1.571,26.805,1.487,1.695,0.214,0.043,0.022,1.1,,,,,,,,,2963,69203,0.989,0.042,2696,0.039,0.044,22.7,tests performed,,,,,,,,,,,,,,68.06,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/3/2020,1978,103,120.286,19,4,2,28.277,1.472,1.72,0.272,0.057,0.029,1.03,,,,,,,,,2762,71965,1.029,0.039,2601,0.037,0.0462,21.6,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/4/2020,2067,89,117.429,20,1,2,29.549,1.272,1.679,0.286,0.014,0.029,0.96,,,,,,,,,3189,75154,1.074,0.046,2681,0.038,0.0438,22.8,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/5/2020,2169,102,111.571,23,3,2.286,31.007,1.458,1.595,0.329,0.043,0.033,0.89,,,,,,,,,3525,78679,1.125,0.05,2863,0.041,0.039,25.7,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/6/2020,2220,51,99.429,26,3,2.429,31.737,0.729,1.421,0.372,0.043,0.035,0.84,,,,,,,,,3891,82570,1.18,0.056,3088,0.044,0.0322,31.1,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/7/2020,2258,38,86.714,27,1,2.429,32.28,0.543,1.24,0.386,0.014,0.035,0.81,,,,,,,,,4738,87308,1.248,0.068,3406,0.049,0.0255,39.3,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/8/2020,2369,111,85.429,30,3,2.571,33.867,1.587,1.221,0.429,0.043,0.037,0.78,,,,,,,,,3804,91112,1.303,0.054,3553,0.051,0.024,41.6,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/9/2020,2423,54,78.286,32,2,2.429,34.639,0.772,1.119,0.457,0.029,0.035,0.73,,,,,,,,,3577,94689,1.354,0.051,3641,0.052,0.0215,46.5,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/10/2020,2473,50,70.714,33,1,2,35.353,0.715,1.011,0.472,0.014,0.029,0.68,,,,,,,,,3776,98465,1.408,0.054,3786,0.054,0.0187,53.5,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/11/2020,2518,45,64.429,35,2,2.143,35.997,0.643,0.921,0.5,0.029,0.031,0.64,,,,,,,,,3892,102357,1.463,0.056,3886,0.056,0.0166,60.3,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/12/2020,2551,33,54.571,38,3,2.143,36.468,0.472,0.78,0.543,0.043,0.031,0.61,,,,,,,,,2754,105111,1.503,0.039,3776,0.054,0.0145,69.2,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/13/2020,2579,28,51.286,40,2,2,36.869,0.4,0.733,0.572,0.029,0.029,0.6,,,,,,,,,3698,108809,1.556,0.053,3748,0.054,0.0137,73.1,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/14/2020,2613,34,50.714,41,1,2,37.355,0.486,0.725,0.586,0.014,0.029,0.6,,,,,,,,,3904,112713,1.611,0.056,3629,0.052,0.014,71.6,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/15/2020,2643,30,39.143,43,2,1.857,37.784,0.429,0.56,0.615,0.029,0.027,0.59,,,,,,,,,4879,117592,1.681,0.07,3783,0.054,0.0103,96.6,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/16/2020,2672,29,35.571,46,3,2,38.198,0.415,0.509,0.658,0.043,0.029,0.58,,,,,,,,,5419,123011,1.759,0.077,4046,0.058,0.0088,113.7,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/17/2020,2700,28,32.429,47,1,2,38.599,0.4,0.464,0.672,0.014,0.029,0.58,,,,,,,,,4892,127903,1.828,0.07,4205,0.06,0.0077,129.7,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/18/2020,2733,33,30.714,47,0,1.714,39.07,0.472,0.439,0.672,0,0.025,0.58,,,,,,,,,6176,134079,1.917,0.088,4532,0.065,0.0068,147.6,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/19/2020,2765,32,30.571,47,0,1.286,39.528,0.457,0.437,0.672,0,0.018,0.58,,,,,,,,,4466,138545,1.981,0.064,4776,0.068,0.0064,156.2,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/20/2020,2792,27,30.429,47,0,1,39.914,0.386,0.435,0.672,0,0.014,0.58,,,,,,,,,4224,142769,2.041,0.06,4851,0.069,0.0063,159.4,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/21/2020,2811,19,28.286,48,1,1,40.185,0.272,0.404,0.686,0.014,0.014,0.57,,,,,,,,,5517,148286,2.12,0.079,5082,0.073,0.0056,179.7,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/22/2020,2826,15,26.143,49,1,0.857,40.4,0.214,0.374,0.7,0.014,0.012,0.56,,,,,,,,,6933,155219,2.219,0.099,5375,0.077,0.0049,205.6,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/23/2020,2839,13,23.857,50,1,0.571,40.586,0.186,0.341,0.715,0.014,0.008,0.56,,,,,,,,,9222,164441,2.351,0.132,5919,0.085,0.004,248.1,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/24/2020,2854,15,22,50,0,0.429,40.8,0.214,0.315,0.715,0,0.006,0.57,,,,,,,,,6527,170968,2.444,0.093,6152,0.088,0.0036,279.6,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/25/2020,2907,53,24.857,51,1,0.571,41.558,0.758,0.355,0.729,0.014,0.008,0.59,,,,,,,,,5619,176587,2.524,0.08,6073,0.087,0.0041,244.3,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/26/2020,2922,15,22.429,51,0,0.571,41.772,0.214,0.321,0.729,0,0.008,0.54,,,,,,,,,5836,182423,2.608,0.083,6268,0.09,0.0036,279.5,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/27/2020,2931,9,19.857,52,1,0.714,41.901,0.129,0.284,0.743,0.014,0.01,0.51,,,,,,,,,8072,190495,2.723,0.115,6818,0.097,0.0029,343.4,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/28/2020,2938,7,18.143,54,2,0.857,42.001,0.1,0.259,0.772,0.029,0.012,0.48,,,,,,,,,9765,200260,2.863,0.14,7425,0.106,0.0024,409.2,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/29/2020,2947,9,17.286,54,0,0.714,42.13,0.129,0.247,0.772,0,0.01,0.46,,,,,,,,,8772,209032,2.988,0.125,7688,0.11,0.0022,444.8,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,4/30/2020,2954,7,16.429,54,0,0.571,42.23,0.1,0.235,0.772,0,0.008,0.43,,,,,,,,,11423,220455,3.152,0.163,8002,0.114,0.0021,487.1,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2098.6,1.24,-7.35,30.00106761
THA,Asia,Thailand,5/1/2020,2960,6,15.143,54,0,0.571,42.315,0.086,0.216,0.772,0,0.008,0.42,,,,,,,,,7530,227985,3.259,0.108,8145,0.116,0.0019,537.9,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/2/2020,2966,6,8.429,54,0,0.429,42.401,0.086,0.12,0.772,0,0.006,0.42,,,,,,,,,9243,237228,3.391,0.132,8663,0.124,0.001,1027.8,tests performed,,,,,,,,,,,,,,76.85,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/3/2020,2969,3,6.714,54,0,0.429,42.444,0.043,0.096,0.772,0,0.006,0.43,,,,,,,,,6085,243313,3.478,0.087,8699,0.124,0.0008,1295.7,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/4/2020,2987,18,8,54,0,0.286,42.701,0.257,0.114,0.772,0,0.004,0.46,,,,,,,,,6511,249824,3.571,0.093,8476,0.121,0.0009,1059.5,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/5/2020,2988,1,7.143,54,0,0,42.716,0.014,0.102,0.772,0,0,0.44,,,,,,,,,7326,257150,3.676,0.105,8127,0.116,0.0009,1137.8,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/6/2020,2989,1,6,55,1,0.143,42.73,0.014,0.086,0.786,0.014,0.002,0.43,,,,,,,,,6191,263341,3.765,0.089,7758,0.111,0.0008,1293,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/7/2020,2992,3,5.429,55,0,0.143,42.773,0.043,0.078,0.786,0,0.002,0.43,,,,,,,,,7667,271008,3.874,0.11,7222,0.103,0.0008,1330.3,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/8/2020,3000,8,5.714,55,0,0.143,42.887,0.114,0.082,0.786,0,0.002,0.45,,,,,,,,,7916,278924,3.987,0.113,7277,0.104,0.0008,1273.5,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/9/2020,3004,4,5.429,56,1,0.286,42.944,0.057,0.078,0.801,0.014,0.004,0.46,,,,,,,,,6194,285118,4.076,0.089,6841,0.098,0.0008,1260.1,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/10/2020,3009,5,5.714,56,0,0.286,43.016,0.071,0.082,0.801,0,0.004,0.47,,,,,,,,,5576,290694,4.156,0.08,6769,0.097,0.0008,1184.6,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/11/2020,3015,6,4,56,0,0.286,43.102,0.086,0.057,0.801,0,0.004,0.48,,,,,,,,,5759,296453,4.238,0.082,6661,0.095,0.0006,1665.2,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/12/2020,3017,2,4.143,56,0,0.286,43.13,0.029,0.059,0.801,0,0.004,0.47,,,,,,,,,6785,303238,4.335,0.097,6584,0.094,0.0006,1589.2,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/13/2020,3017,0,4,56,0,0.143,43.13,0,0.057,0.801,0,0.002,0.46,,,,,,,,,7440,310678,4.441,0.106,6762,0.097,0.0006,1690.5,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/14/2020,3018,1,3.714,56,0,0.143,43.145,0.014,0.053,0.801,0,0.002,0.48,,,,,,,,,7010,317688,4.542,0.1,6669,0.095,0.0006,1795.6,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/15/2020,3025,7,3.571,56,0,0.143,43.245,0.1,0.051,0.801,0,0.002,0.52,,,,,,,,,8075,325763,4.657,0.115,6691,0.096,0.0005,1873.7,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/16/2020,3025,0,3,56,0,0,43.245,0,0.043,0.801,0,0,0.53,,,,,,,,,6491,332254,4.75,0.093,6734,0.096,0.0004,2244.7,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/17/2020,3028,3,2.714,56,0,0,43.288,0.043,0.039,0.801,0,0,0.56,,,,,,,,,4043,336297,4.808,0.058,6515,0.093,0.0004,2400.5,tests performed,,,,,,,,,,,,,,73.15,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/18/2020,3031,3,2.286,56,0,0,43.33,0.043,0.033,0.801,0,0,0.59,,,,,,,,,6761,343058,4.904,0.097,6658,0.095,0.0003,2912.5,tests performed,,,,,,,,,,,,,,73.15,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/19/2020,3033,2,2.286,56,0,0,43.359,0.029,0.033,0.801,0,0,0.62,,,,,,,,,7656,350714,5.014,0.109,6782,0.097,0.0003,2966.8,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/20/2020,3034,1,2.429,56,0,0,43.373,0.014,0.035,0.801,0,0,0.64,,,,,,,,,8534,359248,5.136,0.122,6939,0.099,0.0004,2856.7,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/21/2020,3037,3,2.714,56,0,0,43.416,0.043,0.039,0.801,0,0,0.68,,,,,,,,,8627,367875,5.259,0.123,7170,0.103,0.0004,2641.9,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/22/2020,3037,0,1.714,56,0,0,43.416,0,0.025,0.801,0,0,0.72,,,,,,,,,7736,375611,5.37,0.111,7121,0.102,0.0002,4154.6,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/23/2020,3040,3,2.143,56,0,0,43.459,0.043,0.031,0.801,0,0,0.82,,,,,,,,,7914,383525,5.483,0.113,7324,0.105,0.0003,3417.6,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/24/2020,3040,0,1.714,56,0,0,43.459,0,0.025,0.801,0,0,0.9,,,,,,,,,4298,387823,5.544,0.061,7361,0.105,0.0002,4294.6,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/25/2020,3042,2,1.571,57,1,0.143,43.488,0.029,0.022,0.815,0.014,0.002,1.03,,,,,,,,,8194,396017,5.661,0.117,7566,0.108,0.0002,4816,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/26/2020,3045,3,1.714,57,0,0.143,43.531,0.043,0.025,0.815,0,0.002,1.18,,,,,,,,,9193,405210,5.793,0.131,7785,0.111,0.0002,4542,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/27/2020,3054,9,2.857,57,0,0.143,43.659,0.129,0.041,0.815,0,0.002,1.32,,,,,,,,,10021,415231,5.936,0.143,7998,0.114,0.0004,2799.4,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/28/2020,3065,11,4,57,0,0.143,43.816,0.157,0.057,0.815,0,0.002,1.32,,,,,,,,,9181,424412,6.067,0.131,8077,0.115,0.0005,2019.2,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/29/2020,3076,11,5.571,57,0,0.143,43.974,0.157,0.08,0.815,0,0.002,1.23,,,,,,,,,8759,433171,6.193,0.125,8223,0.118,0.0007,1476,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/30/2020,3077,1,5.286,57,0,0.143,43.988,0.014,0.076,0.815,0,0.002,1.08,,,,,,,,,7758,440929,6.303,0.111,8201,0.117,0.0006,1551.5,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,5/31/2020,3081,4,5.857,57,0,0.143,44.045,0.057,0.084,0.815,0,0.002,0.98,,,,,,,,,4797,445726,6.372,0.069,8272,0.118,0.0007,1412.3,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,-142.6,-0.07,-5.35,-2.038574402
THA,Asia,Thailand,6/1/2020,3082,1,5.714,57,0,0,44.06,0.014,0.082,0.815,0,0,0.88,,,,,,,,,8103,453829,6.488,0.116,8259,0.118,0.0007,1445.4,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,6/2/2020,3083,1,5.429,58,1,0.143,44.074,0.014,0.078,0.829,0.014,0.002,0.82,,,,,,,,,10293,464122,6.635,0.147,8416,0.12,0.0006,1550.2,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,6/3/2020,3084,1,4.286,58,0,0.143,44.088,0.014,0.061,0.829,0,0.002,0.79,,,,,,,,,6696,470818,6.731,0.096,7941,0.114,0.0005,1852.8,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,6/4/2020,3101,17,5.143,58,0,0.143,44.331,0.243,0.074,0.829,0,0.002,0.78,,,,,,,,,10029,480847,6.874,0.143,8062,0.115,0.0006,1567.6,tests performed,,,,,,,,,,,,,,75,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
